"#Populations.cell.cellparams.b:[0.001,0.005,0.009,0.013,0.017,0.021,0.025,0.029,0.033,0.037,0.041,0.045,0.049,0.053,0.057,0.061,0.065,0.069,0.073,0.077]"
"#Populations.cell.cellparams.a:[0.001,2.001,4.001,6.001,8.001,10.001,12.001,14.001,16.001,18.001,20.001,22.001,24.001,26.001,28.001,30.001,32.001,34.001,36.001,38.001,40.001,42.001,44.001,46.001,48.001]"
"[20, 0.39598947368421067, 1.6166508928766796]","[17, 0.46010000000000012, 1.4635547414427166]","[15, 0.53081428571428579, 1.2989319193981523]","[13, 0.60682500000000006, 1.1561790844371806]","[10, 0.73485555555555582, 1.4241517167326776]","[9, 0.81148750000000003, 1.3503802464403305]","[8, 0.87564285714285728, 1.3192274130893789]","[7, 0.92836666666666678, 1.3265101333522309]","[7, 1.0741833333333335, 1.1419351969477987]","[6, 1.0518800000000001, 1.249715940136499]","[6, 1.1623800000000002, 1.1136014420375284]","[5, 1.1843000000000001, 1.2107291919346805]","[5, 1.224575, 1.1561481184956017]","[5, 1.2943, 1.074033678149209]","[5, 1.4898250000000004, 0.91844875991190522]","[4, 1.4514666666666669, 1.0790936360961678]","[4, 1.4710666666666663, 1.0564350286200122]","[4, 1.4961999999999998, 1.0283506392316031]","[4, 1.5300666666666667, 0.99242244970014315]","[4, 1.5793666666666668, 0.94390881558984396]"
"[19, 0.41292777777777778, 1.6504692575360824]","[16, 0.47824000000000016, 1.5173965541801]","[14, 0.54614615384615384, 1.3835386662222218]","[12, 0.61247272727272728, 1.294108802129994]","[11, 0.69656000000000007, 1.1466203143815519]","[10, 0.80934444444444453, 1.0018098500393913]","[8, 0.9421142857142859, 1.2438860644154959]","[7, 0.96296666666666653, 1.2899998172135392]","[6, 1.0231399999999997, 1.3148513035465854]","[6, 1.0838399999999999, 1.2229445241657055]","[5, 1.1748000000000003, 1.2451223186232685]","[5, 1.2049000000000003, 1.2019297906279038]","[5, 1.2515750000000003, 1.1408692031998058]","[5, 1.3441500000000004, 1.0401448028245099]","[4, 1.4538000000000004, 1.0966083874616506]","[4, 1.4702666666666666, 1.0771925460315404]","[4, 1.4909666666666663, 1.0535301004927111]","[4, 1.5177666666666667, 1.0240716961770981]","[4, 1.5548333333333335, 0.98557161850050923]","[4, 1.6114666666666668, 0.93152739033493992]"
"[20, 0.39805789473684211, 1.2743857867662765]","[16, 0.49418666666666672, 1.5086908405600106]","[14, 0.56966153846153844, 1.3702195803353365]","[12, 0.64029999999999987, 1.2900302741261616]","[10, 0.68597777777777758, 1.2870617043356218]","[9, 0.7417625000000001, 1.2134921234722429]","[8, 0.79041428571428562, 1.1499940403472604]","[7, 1.0310833333333334, 1.2130314752065789]","[6, 1.04562, 1.2946217263812221]","[6, 1.1273200000000003, 1.1810503267243788]","[5, 1.1915749999999998, 1.2368331280939235]","[5, 1.2254750000000003, 1.1894240371461922]","[5, 1.2819750000000001, 1.1187921360488877]","[5, 1.443975, 0.96967598038609759]","[4, 1.4695666666666665, 1.0938511489193612]","[4, 1.4869666666666663, 1.073563213038921]","[4, 1.5089333333333339, 1.0487516813419231]","[4, 1.5381333333333334, 1.0172105490898089]","[4, 1.5799333333333336, 0.97479586299009224]","[4, 1.6488333333333334, 0.91173470836685988]"
"[19, 0.4120833333333333, 1.3726109372715882]","[15, 0.51438571428571433, 1.5285644454085201]","[13, 0.58271666666666655, 1.4237414443114458]","[11, 0.64409000000000005, 1.3770922272132884]","[10, 0.71097777777777782, 1.2815910354031661]","[9, 0.76670000000000005, 1.2231927943101446]","[8, 0.80668571428571423, 1.1978046640569115]","[7, 0.85476666666666656, 1.1622848216502082]","[7, 0.91244999999999987, 0.96439024931595896]","[6, 1.23682, 1.0842691620849132]","[5, 1.2082000000000004, 1.226039059384135]","[5, 1.247225, 1.1731210232985019]","[5, 1.3213250000000001, 1.0862269323276181]","[4, 1.4688000000000001, 1.1076859119825218]","[4, 1.4837666666666669, 1.0899739665066488]","[4, 1.5022666666666664, 1.0686495418917936]","[4, 1.526, 1.0422296650279848]","[4, 1.5584000000000005, 1.0078601777331033]","[4, 1.6071333333333333, 0.95985736298659452]","[4, 1.6995333333333333, 0.8802370991696421]"
"[19, 0.42355555555555552, 1.3945200550295005]","[16, 0.49020000000000002, 1.1966605149376928]","[13, 0.61225000000000007, 1.3781993603316174]","[11, 0.67008999999999996, 1.3482375897080894]","[10, 0.75698888888888893, 1.2382183085333471]","[9, 0.81326249999999989, 1.1908901852402827]","[8, 0.82938571428571417, 1.2038080248575924]","[7, 0.86576666666666668, 1.2043602118595818]","[7, 0.92703333333333326, 1.068923103739579]","[6, 0.96594000000000002, 1.0154250640735514]","[5, 1.2257, 1.2123682105569473]","[5, 1.2720499999999999, 1.151841233311562]","[5, 1.3918000000000001, 1.0270309026459068]","[4, 1.4810000000000001, 1.1038948783109335]","[4, 1.4968000000000001, 1.0853240902835659]","[4, 1.5166666666666666, 1.0626907544798934]","[4, 1.5426666666666664, 1.0341930927099117]","[4, 1.5793666666666668, 0.99612100471245935]","[4, 1.6392333333333335, 0.93932670824559927]","[4, 1.8101999999999998, 0.80995533304558287]"
"[18, 0.43841764705882363, 1.426433879008526]","[16, 0.51188000000000011, 1.2137638209064849]","[12, 0.62030000000000007, 1.4348589853005285]","[11, 0.72974000000000028, 1.2733128310594231]","[9, 0.73158750000000017, 1.3686033938151532]","[8, 0.78385714285714325, 1.3356141575166169]","[8, 0.86774285714285715, 1.1784603457192564]","[7, 0.87855000000000016, 1.2205648819970807]","[7, 0.96448333333333336, 1.0722332311244001]","[6, 0.97127999999999992, 1.112871614245623]","[6, 1.0112000000000001, 0.94426414025094285]","[5, 1.3041750000000001, 1.1220284892432677]","[4, 1.4787999999999999, 1.1157641385322248]","[4, 1.4924000000000008, 1.0994911109227079]","[4, 1.509166666666667, 1.0799760421860287]","[4, 1.5305666666666669, 1.0558530301024667]","[4, 1.5595000000000001, 1.0246761012896854]","[4, 1.6025333333333338, 0.98123167008484657]","[4, 1.6827333333333334, 0.90903543102168194]","[3, 2.0556500000000004, 0.85483910198720647]"
"[17, 0.45339374999999993, 1.4508608560845793]","[15, 0.52057142857142857, 1.2748593894473732]","[13, 0.59248333333333347, 1.0648825526220871]","[10, 0.69476666666666675, 1.4011180519568422]","[9, 0.75173749999999995, 1.3464611203423287]","[8, 0.79861428571428583, 1.3276037244943721]","[7, 0.8535166666666667, 1.3127456234885448]","[7, 0.89371666666666683, 1.2221936525821964]","[6, 0.95650000000000013, 1.2150688002551324]","[6, 0.97954000000000008, 1.1464460758007027]","[6, 1.01786, 1.0430198068314178]","[5, 1.3691, 1.0610068374149415]","[4, 1.4888666666666666, 1.111584711842472]","[4, 1.5030000000000001, 1.0947172518277388]","[4, 1.5210000000000001, 1.0739755968993296]","[4, 1.5444666666666667, 1.0479237272645365]","[4, 1.5771666666666668, 1.0133634713125563]","[4, 1.6294666666666668, 0.96220176170865801]","[4, 1.7720000000000002, 0.8466768214964383]","[3, 2.0653500000000005, 0.85397148183116645]"
"[17, 0.46724375000000001, 1.4292597076077114]","[14, 0.53016153846153846, 1.3276913735921982]","[12, 0.58552727272727279, 1.1968196752867064]","[10, 0.72566666666666668, 1.3529970992209928]","[9, 0.78442500000000004, 1.302783849056433]","[8, 0.81728571428571439, 1.3092434434746012]","[7, 0.86348333333333338, 1.3127651121763999]","[7, 0.91323333333333323, 1.2114550921765177]","[6, 0.96364000000000005, 1.2279841172245978]","[6, 0.98869999999999991, 1.1626169475731056]","[6, 1.0327799999999998, 1.0660266283919362]","[5, 1.1178250000000001, 1.0268845246129257]","[4, 1.4987666666666668, 1.10668884689555]","[4, 1.5132666666666668, 1.0893518720179591]","[4, 1.5325000000000004, 1.0673807898097309]","[4, 1.5584666666666669, 1.038970806566988]","[4, 1.5962999999999996, 0.99986860642029174]","[4, 1.6647333333333334, 0.93582939395682097]","[3, 2.0690500000000003, 0.85722916314250464]","[3, 2.0738500000000006, 0.85302697880753187]"
"[16, 0.48151333333333329, 1.44897927994679]","[14, 0.5519384615384616, 1.2979950269142482]","[12, 0.607118181818182, 1.1945822692233901]","[9, 0.72360000000000002, 1.446162965901401]","[8, 0.77921428571428564, 1.4104424099620285]","[8, 0.84585714285714297, 1.2743446696294869]","[7, 0.87445000000000006, 1.3076111142171127]","[7, 0.9441166666666666, 1.1828960805100805]","[6, 0.97101999999999999, 1.2349276469773072]","[6, 0.99878, 1.1694564169310064]","[6, 1.0542000000000002, 1.0665789518673647]","[5, 1.1219749999999999, 1.0697822606489602]","[5, 1.1366000000000001, 0.94984849357138268]","[4, 1.5233333333333334, 1.0835276134980507]","[4, 1.5441000000000003, 1.0600392621601475]","[4, 1.5730000000000004, 1.0288895762918018]","[4, 1.6183000000000003, 0.98335158815269241]","[4, 1.7273333333333334, 0.88863324205197036]","[3, 2.0766500000000008, 0.85630703296174093]","[3, 2.0815000000000001, 0.85202978621186654]"
"[16, 0.49913999999999997, 1.4105386291444757]","[13, 0.55632500000000007, 1.3548656595462725]","[11, 0.60548999999999986, 1.280861129197334]","[9, 0.73957499999999987, 1.4207866253129766]","[8, 0.79102857142857119, 1.3963919456559513]","[7, 0.8522333333333334, 1.3749565380099174]","[7, 0.88719999999999999, 1.2969783337503658]","[6, 0.95833999999999975, 1.2877989422349383]","[6, 0.97858000000000023, 1.2376311437137548]","[6, 1.0102999999999998, 1.1692026436609269]","[6, 1.0948199999999999, 1.040433542730401]","[5, 1.1264000000000003, 1.0935043419386883]","[5, 1.1395499999999998, 1.0206174219607129]","[4, 1.5335666666666665, 1.0769293845310604]","[4, 1.5556999999999999, 1.0520910684299007]","[4, 1.5886000000000002, 1.0172832952493707]","[4, 1.6458333333333328, 0.96168037562789566]","[3, 2.0788499999999992, 0.85934531110950818]","[3, 2.0833999999999993, 0.85533262935586096]","[3, 2.0884, 0.85098640107259083]"
"[15, 0.51084999999999992, 1.4359048229505993]","[13, 0.57940000000000003, 1.3150492945312662]","[11, 0.62012, 1.2690099430391535]","[9, 0.76357500000000011, 1.380251023070787]","[8, 0.80527142857142864, 1.3764679252665413]","[7, 0.86041666666666661, 1.3685735808697292]","[7, 0.9028666666666666, 1.280041331970589]","[6, 0.96442000000000017, 1.2885569051808168]","[6, 0.98659999999999992, 1.2366901105828321]","[6, 1.0241399999999998, 1.1623918711900152]","[5, 1.1204999999999998, 1.1506075226178851]","[5, 1.1308249999999997, 1.1084661650620518]","[5, 1.1440000000000001, 1.0488653975083368]","[5, 1.1674250000000002, 0.86680678263752087]","[4, 1.5678000000000001, 1.0431465756886413]","[4, 1.6062333333333338, 1.003415733602667]","[4, 1.6875999999999998, 0.9283094805004185]","[3, 2.0848500000000003, 0.85840707964601715]","[3, 2.0895000000000001, 0.85431921512323472]","[3, 2.0945, 0.84994031988541452]"
"[15, 0.53522142857142874, 1.3802249257565735]","[12, 0.57930000000000004, 1.3808790296026017]","[11, 0.6436400000000001, 1.2378579616631917]","[8, 0.77911428571428587, 1.4500977612896244]","[8, 0.82480000000000031, 1.3469538426543968]","[7, 0.86919999999999986, 1.3596840367323568]","[7, 0.92558333333333354, 1.2520193796279715]","[6, 0.97048000000000023, 1.2875158436673824]","[6, 0.99528000000000039, 1.2327375018710549]","[6, 1.0423000000000002, 1.1478559811538835]","[5, 1.1245500000000006, 1.15799532391365]","[5, 1.1351750000000007, 1.1184889509107281]","[5, 1.1487500000000002, 1.065137359158064]","[5, 1.1679500000000003, 0.97164107637033836]","[4, 1.5806666666666669, 1.0331123502779742]","[4, 1.6272000000000002, 0.98627680859739819]","[3, 2.0859500000000004, 0.86135813418346596]","[3, 2.0902500000000002, 0.85748116254036666]","[3, 2.0949499999999999, 0.85336165540943787]","[3, 2.1000500000000004, 0.84886074141091916]"
"[14, 0.53956153846153831, 1.4238591919561525]","[12, 0.59822727272727283, 1.3449345009964706]","[10, 0.63794444444444443, 1.3246743902650653]","[9, 0.6830750000000001, 1.1466698147601406]","[8, 0.86812857142857125, 1.2837601747849197]","[7, 0.87918333333333332, 1.3477396641032608]","[6, 0.95850000000000013, 1.3279895937175343]","[6, 0.97682000000000002, 1.2845624964968758]","[6, 1.0049800000000002, 1.2257025258398233]","[6, 1.0732399999999997, 1.1172014197919014]","[5, 1.1284000000000001, 1.1631988714324002]","[5, 1.1395, 1.1251725025913597]","[5, 1.1536750000000002, 1.075215950706335]","[5, 1.1734249999999999, 0.99742122334731353]","[4, 1.5951666666666668, 1.021281384383538]","[4, 1.6551666666666669, 0.96295013337854729]","[3, 2.0907999999999998, 0.86048402525349121]","[3, 2.0952000000000002, 0.85657693776250421]","[3, 2.1000000000000005, 0.85233333333333239]","[3, 2.1051500000000001, 0.84780181934778942]"
"[14, 0.58598461538461544, 1.3340055854325974]","[11, 0.60084000000000004, 1.4091853846000413]","[10, 0.64882222222222219, 1.3092793206223452]","[9, 0.69149999999999978, 1.1558614167217691]","[7, 0.85561666666666658, 1.4088618746694352]","[7, 0.89109999999999978, 1.331692700737741]","[6, 0.96337999999999968, 1.3256290635000285]","[6, 0.98345999999999978, 1.2799139615784025]","[6, 1.0163999999999997, 1.2150284762963885]","[5, 1.1228249999999997, 1.1968057633765659]","[5, 1.1322000000000001, 1.166469583506377]","[5, 1.1437749999999998, 1.1292911927667235]","[5, 1.1587499999999995, 1.0810014509250969]","[5, 1.1797749999999998, 1.0096919027090963]","[4, 1.6121999999999996, 1.006847710943056]","[4, 1.7067333333333334, 0.92050415320292445]","[3, 2.0951500000000003, 0.85962818891248827]","[3, 2.0996499999999996, 0.85564260710118412]","[3, 2.1044999999999998, 0.8513661202185796]","[3, 2.1097999999999999, 0.84671532846715358]"
"[13, 0.56471666666666664, 1.4227822251225404]","[11, 0.61319999999999997, 1.3841930461779501]","[10, 0.66372222222222232, 1.2842853875996139]","[9, 0.70225000000000004, 1.145696318606358]","[7, 0.86258333333333359, 1.3997370134765825]","[7, 0.90689999999999993, 1.3090493904322635]","[6, 0.96840000000000015, 1.322108182386736]","[6, 0.99060000000000026, 1.2735216206530806]","[6, 1.03084, 1.1993423331991928]","[5, 1.126125, 1.1985270438398101]","[5, 1.1359000000000004, 1.1683747449532189]","[5, 1.14805, 1.1315454043827831]","[5, 1.1639500000000003, 1.0839683591010862]","[5, 1.1868749999999997, 1.0151614262676976]","[4, 1.6382999999999999, 0.98422516718051956]","[3, 2.0950499999999996, 0.86253311376816855]","[3, 2.0991500000000007, 0.85879999047233313]","[3, 2.1036999999999999, 0.85473213861292008]","[3, 2.1086999999999998, 0.85033432920756868]","[3, 2.1141000000000005, 0.8456080601674465]"
