"#Populations.cell.cellparams.tau_w:[0.01,40.01,80.01,120.01,160.01,200.01,240.01,280.01,320.01,360.01,400.01,440.01,480.01,520.01,560.01,600.01,640.01,680.01,720.01,760.01]"
"#Populations.cell.cellparams.cm:[0.01,0.04,0.07,0.1,0.13,0.16,0.19,0.22,0.25,0.28,0.31,0.34,0.37,0.4,0.43,0.46,0.49,0.52,0.55,0.58]"
"[12, 0.32090000000000002, 1.3789634727685292e-15]","[12, 0.33031818181818184, 0.0039362728341888172]","[12, 0.33854545454545459, 0.014046425955364157]","[11, 0.34341000000000005, 0.020806415682222624]","[11, 0.34776000000000001, 0.027829049733607371]","[11, 0.35121999999999998, 0.033826055461184557]","[11, 0.35397000000000001, 0.03889823700758048]","[11, 0.35624, 0.04318390880459589]","[11, 0.35816000000000003, 0.046908438057800587]","[11, 0.3597800000000001, 0.050091191867798639]","[11, 0.36117000000000005, 0.052899779193921997]","[11, 0.3624, 0.055364781922544654]","[11, 0.36346000000000001, 0.057551207834232336]","[11, 0.3643900000000001, 0.059507230178231535]","[11, 0.36523, 0.061279373704992993]","[11, 0.36599999999999999, 0.062856021137465995]","[11, 0.36666000000000004, 0.064254023611663935]","[11, 0.36730000000000007, 0.06563506149574623]","[11, 0.36785999999999996, 0.066800758449067119]","[11, 0.36836999999999998, 0.067921909172719411]"
"[11, 0.36340000000000006, 1.1015316572610677e-15]","[10, 0.37350000000000011, 0.0035942937198751427]","[10, 0.38174444444444444, 0.011549238216646138]","[10, 0.38796666666666668, 0.019380564320604744]","[10, 0.39276666666666665, 0.026211996391405638]","[10, 0.39657777777777786, 0.031982984523087558]","[10, 0.3996333333333334, 0.03690635899481913]","[10, 0.40217777777777786, 0.041055970545952052]","[10, 0.40428888888888886, 0.044664304325483524]","[10, 0.40610000000000002, 0.047743269792027067]","[10, 0.40773333333333339, 0.050787363957476774]","[10, 0.41003333333333347, 0.056662001677873379]","[10, 0.41486666666666666, 0.076036463892694625]","[9, 0.40691250000000007, 0.052123764351148065]","[9, 0.40767499999999995, 0.053479277504798667]","[9, 0.40835000000000005, 0.054760119224285225]","[9, 0.40895000000000009, 0.055914249079118683]","[9, 0.40950000000000003, 0.056995520897133063]","[9, 0.4099875, 0.057876893907300511]","[9, 0.41046250000000001, 0.058726376947490923]"
"[9, 0.41110000000000002, 9.3552064528511972e-16]","[9, 0.42205000000000009, 0.0031832789580722698]","[9, 0.43111250000000007, 0.010693011362380133]","[9, 0.43797499999999995, 0.018119292337273211]","[9, 0.44326249999999995, 0.024659617247663565]","[9, 0.44745000000000007, 0.030251359027589162]","[9, 0.45082500000000009, 0.034995183392722257]","[9, 0.45412500000000006, 0.040493049936564371]","[9, 0.46348750000000011, 0.073676526766053047]","[8, 0.45382857142857153, 0.041940303483993822]","[8, 0.45522857142857154, 0.044101499824665394]","[8, 0.45640000000000003, 0.045998406038835454]","[8, 0.45744285714285715, 0.047652766900782163]","[8, 0.4583714285714286, 0.049165196681597585]","[8, 0.45917142857142862, 0.050452211356557475]","[8, 0.45988571428571434, 0.051671450869244406]","[8, 0.46052857142857134, 0.05274173396521261]","[8, 0.4611285714285715, 0.053691293612447344]","[8, 0.46165714285714293, 0.054602520925939833]","[8, 0.46214285714285713, 0.055409925435295326]"
"[8, 0.46540000000000009, 6.9695347153884564e-16]","[8, 0.4773142857142858, 0.0027916254797946244]","[8, 0.4873285714285715, 0.0098298802908750246]","[8, 0.49488571428571426, 0.017051250727524763]","[8, 0.50072857142857152, 0.023337945770528182]","[8, 0.50531428571428572, 0.028640940871242814]","[8, 0.50904285714285724, 0.033251225481769765]","[8, 0.51412857142857149, 0.042932041113623816]","[7, 0.51001666666666667, 0.03694946233774371]","[7, 0.51173333333333337, 0.039315304489028036]","[7, 0.51319999999999999, 0.04132459390243081]","[7, 0.51444999999999996, 0.043107436237000286]","[7, 0.51556666666666684, 0.044653487150222104]","[7, 0.51653333333333329, 0.045956630493240218]","[7, 0.51738333333333342, 0.047239196758459806]","[7, 0.51813333333333345, 0.04828442767874639]","[7, 0.51881666666666659, 0.049279948845766711]","[7, 0.51941666666666675, 0.050196943355060857]","[7, 0.52000000000000002, 0.050973390010395171]","[7, 0.52050000000000007, 0.051729857335377244]"
"[7, 0.5283000000000001, 6.3045032630616488e-16]","[7, 0.54131666666666656, 0.0024001698109789057]","[7, 0.55246666666666666, 0.009077229612804532]","[7, 0.56086666666666662, 0.015965385679001923]","[7, 0.56725000000000003, 0.02197771010871296]","[7, 0.57228333333333337, 0.027125868813883292]","[7, 0.57635000000000014, 0.031392663644738243]","[7, 0.57966666666666677, 0.035103121423724792]","[7, 0.58245000000000002, 0.038308580359814298]","[7, 0.58511666666666684, 0.041695646801194371]","[7, 0.58879999999999999, 0.048118039953509849]","[7, 0.5958, 0.065258141567996239]","[6, 0.58233999999999997, 0.041168451343874063]","[6, 0.58331999999999995, 0.042375725802421167]","[6, 0.58421999999999996, 0.043441230370556291]","[6, 0.58498000000000006, 0.044492016631810231]","[6, 0.58572000000000002, 0.045373274459903364]","[6, 0.58633999999999986, 0.046118883447043277]","[6, 0.58688000000000007, 0.046846050335214641]","[6, 0.58742000000000005, 0.047572513827593046]"
"[6, 0.60260000000000002, 5.9415228560395751e-16]","[6, 0.61707999999999996, 0.0020534172634288331]","[6, 0.62962000000000007, 0.0083430657693857966]","[6, 0.63894000000000006, 0.014949571784868075]","[6, 0.64600000000000013, 0.020663866298801754]","[6, 0.65149999999999997, 0.025516436859555361]","[6, 0.65590000000000004, 0.029518206601825213]","[6, 0.65949999999999998, 0.033037534065451749]","[6, 0.66249999999999987, 0.035967249055605444]","[6, 0.66502000000000006, 0.038467982965052036]","[6, 0.66720000000000002, 0.040705623973064306]","[6, 0.6690600000000001, 0.04263786834569349]","[6, 0.67068000000000005, 0.044373276101852058]","[6, 0.67213999999999996, 0.045882642025640699]","[6, 0.67340000000000011, 0.047234160077527849]","[6, 0.67456000000000005, 0.048466622157177862]","[6, 0.67560000000000009, 0.049578704580763001]","[6, 0.67654000000000003, 0.050613066445817791]","[6, 0.67736000000000007, 0.051530930446330982]","[6, 0.67814000000000008, 0.052345591409048119]"
"[5, 0.69299999999999995, 5.3134101100940086e-16]","[5, 0.709175, 0.0017049109584152111]","[5, 0.72357499999999997, 0.0075919541863442601]","[5, 0.73397500000000016, 0.013819031735212596]","[5, 0.74177499999999996, 0.019166131649854468]","[5, 0.74777500000000019, 0.023682189173086763]","[5, 0.75252500000000022, 0.027409700402032857]","[5, 0.75637500000000013, 0.030531158345076189]","[5, 0.75955000000000006, 0.033234502572432899]","[5, 0.76222500000000004, 0.035537872348442703]","[5, 0.76450000000000007, 0.03747142197681378]","[5, 0.76647500000000035, 0.039209455816668293]","[5, 0.7682000000000001, 0.040754474017065306]","[5, 0.76970000000000016, 0.042117272882291334]","[5, 0.77102500000000018, 0.043299283438340587]","[5, 0.77222500000000005, 0.044384000407292658]","[5, 0.77329999999999999, 0.045374687566495313]","[5, 0.77427499999999994, 0.046282720255479755]","[5, 0.77512499999999995, 0.047095485723315691]","[5, 0.77592500000000009, 0.047824265574092653]"
"[5, 0.80735000000000023, 0.0005363382695142922]","[4, 0.82543333333333335, 0.0013172480257076812]","[4, 0.84223333333333328, 0.0066985115946426406]","[4, 0.85400000000000009, 0.012424323517284293]","[4, 0.86253333333333337, 0.017223740169490021]","[4, 0.86903333333333366, 0.021230477318260502]","[4, 0.87409999999999999, 0.024484997507225235]","[4, 0.87816666666666698, 0.027225926564819623]","[4, 0.8814666666666664, 0.029464327262870942]","[4, 0.88426666666666665, 0.031432287214796552]","[4, 0.88656666666666661, 0.033091522235000587]","[4, 0.8886333333333335, 0.034567444560769559]","[4, 0.89036666666666664, 0.035823573920109111]","[4, 0.89186666666666647, 0.036949176204715321]","[4, 0.89323333333333343, 0.037940981459533105]","[4, 0.89443333333333364, 0.038800327755852453]","[4, 0.89549999999999985, 0.039618691360622814]","[4, 0.89646666666666697, 0.040349036761023492]","[4, 0.89736666666666698, 0.040990536390146326]","[4, 0.89813333333333356, 0.041636995010620396]"
"[4, 0.95879999999999965, 3.7817826602990375e-16]","[4, 0.98043333333333316, 0.00089047705801591714]","[4, 1.0028999999999999, 0.0058317345369269117]","[4, 1.0197666666666669, 0.011847842068064841]","[4, 1.0383666666666669, 0.023919922921987802]","[3, 1.0297000000000003, 0.016995241332426768]","[3, 1.0349000000000002, 0.019518794086384936]","[3, 1.0390500000000003, 0.021606274962706177]","[3, 1.0423500000000001, 0.023264738331654534]","[3, 1.0451000000000004, 0.024686632858099737]","[3, 1.0474000000000003, 0.025873591751002591]","[3, 1.0493500000000002, 0.026921427550388434]","[3, 1.0510500000000003, 0.02782931354359925]","[3, 1.0525000000000004, 0.028598574821852945]","[3, 1.0538500000000004, 0.029273615789723637]","[3, 1.0549500000000001, 0.029906630646001728]","[3, 1.0559500000000004, 0.030446517354041278]","[3, 1.0569000000000004, 0.030939540164632778]","[3, 1.0577000000000003, 0.031388862626453309]","[3, 1.0584500000000003, 0.031791770985875524]"
"[3, 1.1778000000000002, 1.8852488107066674e-16]","[3, 1.2037999999999995, 0.00049842166472775209]","[3, 1.2333499999999999, 0.0044999391900110803]","[3, 1.2548999999999999, 0.0097218901904535908]","[3, 1.27085, 0.014517842388952162]","[3, 1.2830499999999998, 0.018666458828572305]","[3, 1.2927000000000004, 0.022124236094995278]","[3, 1.3004500000000001, 0.025106693836748697]","[3, 1.3068499999999998, 0.027585415311626792]","[3, 1.3122000000000003, 0.029721079103795258]","[3, 1.3167999999999997, 0.031591737545564907]","[3, 1.3207500000000003, 0.03320083286011731]","[3, 1.3241999999999998, 0.034662437698232941]","[3, 1.3272500000000003, 0.035901299679789007]","[3, 1.3298999999999999, 0.037070456425294565]","[3, 1.3323, 0.038054492231479373]","[3, 1.3344, 0.038968824940047997]","[3, 1.3363499999999999, 0.039847345381075171]","[3, 1.3380999999999998, 0.040579926761826153]","[3, 1.3397000000000001, 0.041277898036873518]"
