"#Populations.cell.cellparams.cm:[0.01,0.06,0.11,0.16,0.21,0.26,0.31,0.36,0.41,0.46,0.51,0.56,0.61,0.66,0.71,0.76,0.81,0.86,0.91,0.96]"
"#Populations.cell.cellparams.b:[0.0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38]"
"[3, 1.6186000000000005, 0.95934758433213896]","[2, 0.27510000000000012, 0.0]","[2, 0.59030000000000005, 0.0]","[2, 1.0952000000000002, 0.0]","[2, 1.7826, 0.0]","[2, 2.5799000000000003, 0.0]","[2, 3.4783000000000004, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
"[3, 1.9101999999999999, 0.95330331902418597]","[2, 0.44439999999999991, 0.0]","[2, 0.96940000000000026, 0.0]","[2, 1.6229999999999998, 0.0]","[2, 2.3498000000000006, 0.0]","[2, 3.1515000000000004, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
"[2, 0.17689999999999984, 0.0]","[2, 0.82169999999999987, 0.0]","[2, 1.4660000000000002, 0.0]","[2, 2.1423999999999999, 0.0]","[2, 2.8716000000000004, 0.0]","[2, 3.6735000000000007, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
"[2, 0.58990000000000009, 0.0]","[2, 1.2965, 0.0]","[2, 1.9457, 0.0]","[2, 2.6227000000000005, 0.0]","[2, 3.351900000000001, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
"[2, 1.0590000000000002, 0.0]","[2, 1.7427000000000001, 0.0]","[2, 2.3904999999999998, 0.0]","[2, 3.0672999999999999, 0.0]","[2, 3.7964999999999995, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
"[2, 1.4779, 0.0]","[2, 2.1571000000000002, 0.0]","[2, 2.8045000000000004, 0.0]","[2, 3.4812999999999996, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
"[2, 1.8659000000000003, 0.0]","[2, 2.5443000000000002, 0.0]","[2, 3.1917000000000004, 0.0]","[2, 3.8685000000000005, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
"[2, 2.2296999999999998, 0.0]","[2, 2.9081000000000006, 0.0]","[2, 3.5554000000000001, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
"[2, 2.5725000000000002, 0.0]","[2, 3.2510000000000008, 0.0]","[2, 3.898400000000001, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
"[2, 2.8966999999999996, 0.0]","[2, 3.5753999999999997, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
