"#Populations.cell.cellparams.cm:[0.01,0.04,0.07,0.1,0.13,0.16,0.19,0.22,0.25,0.28,0.31,0.34,0.37,0.4,0.43,0.46,0.49,0.52,0.55,0.58]"
"#Populations.cell.cellparams.b:[0.0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38]"
"[3, 1.6186000000000005, 0.95934758433213896]","[3, 1.8579000000000001, 0.90117875020184091]","[2, 0.32680000000000042, 0.0]","[2, 0.51440000000000063, 0.0]","[2, 0.76649999999999974, 0.0]","[2, 1.0952000000000002, 0.0]","[2, 1.4914999999999998, 0.0]","[2, 1.9345000000000003, 0.0]","[2, 2.4129, 0.0]","[2, 2.9260000000000002, 0.0]","[2, 3.4783000000000004, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]"
"[3, 1.9101999999999999, 0.95330331902418597]","[2, 0.28489999999999993, 0.0]","[2, 0.53509999999999991, 0.0]","[2, 0.85130000000000061, 0.0]","[2, 1.2202000000000002, 0.0]","[2, 1.6229999999999998, 0.0]","[2, 2.0508999999999999, 0.0]","[2, 2.5036, 0.0]","[2, 2.9842, 0.0]","[2, 3.4977999999999998, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]"
"[2, 0.17689999999999984, 0.0]","[2, 0.5671999999999997, 0.0]","[2, 0.9491000000000005, 0.0]","[2, 1.3353000000000002, 0.0]","[2, 1.7315, 0.0]","[2, 2.1423999999999999, 0.0]","[2, 2.5724000000000005, 0.0]","[2, 3.0255000000000005, 0.0]","[2, 3.5063, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]"
"[2, 0.58990000000000009, 0.0]","[2, 1.0333000000000001, 0.0]","[2, 1.4260000000000006, 0.0]","[2, 1.8147000000000002, 0.0]","[2, 2.2115, 0.0]","[2, 2.6227000000000005, 0.0]","[2, 3.0527000000000002, 0.0]","[2, 3.5058000000000002, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]"
"[2, 1.0590000000000002, 0.0]","[2, 1.4821999999999997, 0.0]","[2, 1.8716000000000004, 0.0]","[2, 2.2596000000000007, 0.0]","[2, 2.6561999999999992, 0.0]","[2, 3.0672999999999999, 0.0]","[2, 3.4972999999999996, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]"
"[2, 1.4779, 0.0]","[2, 1.8971999999999998, 0.0]","[2, 2.2858000000000001, 0.0]","[2, 2.6736000000000004, 0.0]","[2, 3.0701999999999998, 0.0]","[2, 3.4812999999999996, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]"
"[2, 1.8659000000000003, 0.0]","[2, 2.2845, 0.0]","[2, 2.673, 0.0]","[2, 3.0608000000000004, 0.0]","[2, 3.4573999999999998, 0.0]","[2, 3.8685000000000005, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]"
"[2, 2.2296999999999998, 0.0]","[2, 2.6483000000000003, 0.0]","[2, 3.0368000000000004, 0.0]","[2, 3.4245000000000001, 0.0]","[2, 3.8211999999999993, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]"
"[2, 2.5725000000000002, 0.0]","[2, 2.9911999999999996, 0.0]","[2, 3.3797000000000006, 0.0]","[2, 3.7675000000000001, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]"
"[2, 2.8966999999999996, 0.0]","[2, 3.3155000000000006, 0.0]","[2, 3.7040999999999995, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]","[1, 0.0, 0.0]"
